name,line
House," Except that if you read the history, you'd know that our Patient has nEver been to a tropical climate!"
House, You idiot.
House," Well, not to the Supreme Court. But it's warm enough for germs. [He closes his cell phone and walks over to the wall phone.] You keep blaming doctors when you can't Even give a halfway decent history."
House, It will be as soon as you get us three grams of ceftazidime.
House, [disconnecting the call] Why are you getting rid of me?
House, You're gonna give her the meds.
House," Come on, give 'em to me instead."
House," [angrily]Her kidneys are failing. You give her those drugs, she'll be dead by the time they get the cuffs on you."
House, Your obsession is gonna kill her!
House," [calmer now] It is pointless to give her those drugs. Even if they are screwing with you, this is your last diagnosis."
House, Shut up. I'm not leaving.
House, Why are you still alive?
House, Test confirmed melioidosis. Easy to miss on a stain. [He retriEves his cane.] Scans and X-rays vary widely.
House," If he hadn't done what he did, he'd be dead. Good thing you enabled my Every medical move. [He moves to stand closer to her.]"
House, I don't know. Let's try it again without me.
House," If you're suggesting that you screwed up because of a non-relationship with me, I don't know how I can help you. 'Cause the only change you can make from a non-relationship is!"
House," God, no. Just trying to follow your logic."
House, Democrats' health care plan?
House, No point. I'm in an elevator. Can't run away.
House, That's just mean. [They get off the elevator and walk down the hall side by side.] Why are we still together?
House, Pronoun confusion. Starts kicking in once you pass Parkld-bearing age.
House, I think the Patient holding the gun to my head was actually the one directly responsible.
House, Where's Foreman and Thirteen?
House, Other than throwing off the feng shui with her ass that faces all eight sides of the bagua at once?
House, I'm well aware. [to Kutner and Taub] Normal CT means that her lung pRoblem has the distinction of having nothing to do with her lungs.
House, [looking at the picture] Wow. Muscles and curves. My penis is so confused.
House, And you actually beliEve what you see on TV. Go run the labs.
House, Can someone please stop backseat differentialating?
House," Nice try. Except EIA doesn't account for the elevated BP, if you'd read the file. [to Taub and Kutner] Come on. Before the shrieking harpy melts my brain."
House, I know.
House, I know. You know. She can't know.
House," Get creative. [He fakes giving Taub Emmy's photo. When he reaches for it, House gives it to Kutner.]"
House," You wanna work in here? Fine. Me too. We'll split the desk, 50-50. That side's yours. This side's mine."
House, So that's your strategy. Taking the high road. It's not gonna work.
House," Well, she's consistent. The lung pRoblems had nothing to do with her lungs. A heart pRoblem that has nothing to do with her heart. Something is strangling her system."
House," Find it, cut it out."
House, Subtle. No way you geniuses could've spotted this.
House," I could, but that would defeat the purpose of doing it here. Where are the smart guys?"
House, I said yes to this?
House, Forget the bypass. Treat her like a fat girl.
House," Not on the outside. But on the inside, she's still tons of fun."
House," Ten points for doing what I said. Minus ten points for doing it badly. If this was diabetes-induced nerve damage, it would've kicked in years ago. [Turns to his desk. Cuddy is still on the phone. Loudly] Have you seen my balls?"
House, My balls. Have you seen my balls? Giant one and the red one.
House," Of course it is. I try to make you miserable to make you leave. You deny that it's making you miserable. You try to make me miserable so I'll stop making you miserable. And Eventually you will leave, citing reasons that have nothing to do with misery."
House, Step one complete.
House, Apnea would've disappeared when she shrank.
House, She been snoring?
House, Did she mention feeling tired after a full night's sleep?
House, [staring at the photo] This isn't apnea. And this is a stupid room to be doing a DDX in.
House," Cliff notes. Gastric bypass only makes her skinny on the outside. On the inside, we have heart and lung issues not caused by heart and lung issues."
House, Let the dying girl finish.
House, Tssss. Dr. Thirteen has the floor.
House, Very stupid. Her potassium's fine.
House, Very not stupid. Bacteria in the bowels means there's bacteria in the poop. Get some and test it.
House, But her wrong idea led to his right one. It was vital screwing.
House," [standing behind them, unnoticed] What happened? He call Foreman ""clean and articulate"" again? It is surprising."
House, What's the poop?
House, What are we looking for?
House, I'm doing my famous Socrates impression. Think I really nailed the accent.
House, And what does fat do in water? [He's at the sink with the tap turned on.]
House, What else floats in water?
House, Looks like I was wrong to dismiss apnea. You guys can stay up all night gloating in the sleep lab. [He drops the glove on the bucket and leaves.]
House, How did she Manage to sneak out for a run?
House," You two get the results of the sleep apnea test, or did those need to use the bathroom too?"
House, Cunning plan. You do realize it's gonna stink for hours � on both sides.
House, Or both.
House," Way to know where your bread is buttered, sister. [raising his hand for a high five] Up high!"
House, Or a million other things. We're gonna stay in the dark until we can figure out if her electrical pRoblem is in her power station or in the high-tension wires. [They stare at him.] Power station's the brain. Wires are the nerves. Go run an NCV test.
House, I had the weirdest dream. You guys did the test in a reasonable amount of time and came back here before I had time to fall asleep. [winces] You guys still smell that?
House," Or! [Sean Connery imitation] She sends one of yours to the hospital, send one of hers to the morgue. It's not myasthenia gravis. Her breathing's improving and the weakness is in her extremities."
House, All that is needed for evil to succeed is for good men to do nothing. [He hands Taub his cane and picks up a sledge hammer.]
